student_id,question_id,score,time_on_task
3136,8,34,292
3136,8,65,290
3136,8,100,159
3136,8,83,115
3136,8,0,87
3136,9,12,272
3136,9,77,255
3136,9,67,206
3136,9,49,367
3136,10,1,294
3136,10,30,344
3136,10,36,318
3136,10,61,249
1138,1,44,352
1138,1,81,175
1138,1,100,315
1138,1,100,86
1138,1,100,253
1138,2,78,292
1138,2,40,294
1138,2,64,320
1138,3,48,111
1138,3,59,178
1138,3,56,218
1138,3,15,150
1138,3,26,380
1138,4,59,441
1138,4,36,114
1138,4,70,442
1138,4,31,404
1138,4,38,202
1138,4,11,156
1138,5,69,223
1138,5,51,239
1138,5,19,188
1138,5,48,232
1138,5,65,239
1138,5,0,368
1138,6,43,356
1138,6,29,389
1138,6,41,223
1138,6,27,399
1138,6,47,195
1138,7,33,65
1138,7,21,141
1138,7,92,119
1138,8,66,254
1138,8,31,310
1138,8,43,110
1138,8,50,119
1138,8,49,81
1138,8,63,266
1138,8,53,337
1138,8,14,204
1138,9,82,110
1138,9,37,126
1138,9,29,306
1138,10,6,146
1138,10,65,388
1138,10,61,396
1138,10,86,334
1138,10,39,438
1138,10,99,277
1138,10,0,133
1138,10,6,532
1621,1,87,55
1621,2,100,72
1621,2,100,187
1621,3,77,40
1621,3,88,98
1621,3,59,160
1621,4,59,261
1621,5,86,185
1621,5,80,120
1621,6,100,181
1621,6,85,218
1621,7,85,8
1621,7,100,35
1621,8,89,28
1621,8,90,77
1621,9,78,201
1621,10,100,39
1621,10,72,37
4565,1,83,196
4565,1,72,99
4565,1,58,86
4565,1,76,226
4565,1,68,219
4565,1,72,225
4565,1,87,180
4565,2,84,150
4565,2,78,174
4565,3,64,121
4565,3,71,279
4565,4,60,222
4565,4,61,155
4565,4,41,106
4565,4,49,208
4565,4,67,217
4565,4,64,188
4565,4,61,114
4565,5,63,152
4565,5,85,145
4565,5,62,136
4565,5,56,163
4565,5,73,199
4565,5,63,160
4565,5,97,211
4565,6,64,125
4565,6,63,101
4565,6,59,271
4565,6,74,282
4565,6,62,230
4565,6,70,257
4565,6,58,276
4565,7,100,79
4565,7,100,112
4565,8,76,97
4565,8,57,241
4565,9,65,205
4565,9,76,123
4565,9,54,199
4565,9,63,76
4565,9,66,102
4565,10,98,261
4565,10,90,201
4565,10,61,225
8550,1,66,214
8550,1,82,166
8550,1,82,97
8550,1,82,218
8550,1,88,129
8550,1,66,61
8550,1,67,231
8550,2,74,115
8550,2,62,198
8550,2,80,188
8550,2,71,101
8550,2,51,124
8550,2,59,109
8550,2,100,198
8550,3,48,76
8550,3,54,86
8550,4,66,233
8550,4,50,270
8550,4,38,218
8550,4,62,230
8550,4,57,296
8550,4,60,221
8550,5,61,115
8550,5,67,261
8550,5,73,135
8550,5,55,236
8550,5,68,77
8550,5,55,195
8550,5,78,230
8550,6,60,199
8550,6,62,142
8550,6,47,223
8550,6,64,104
8550,6,89,118
8550,6,59,176
8550,6,77,153
8550,7,100,64
8550,7,92,80
8550,8,61,87
8550,8,80,193
8550,8,89,176
8550,8,92,61
8550,9,73,191
8550,9,79,204
8550,9,60,107
8550,9,67,90
8550,9,100,193
8550,10,58,370
8550,10,73,114
8550,10,70,195
8550,10,80,332
8550,10,100,116
3810,1,34,397
3810,1,47,80
3810,1,35,174
3810,1,40,191
3810,2,59,387
3810,2,39,123
3810,2,37,370
3810,2,40,248
3810,3,27,394
3810,3,42,327
3810,3,33,46
3810,4,30,162
3810,4,33,377
3810,4,42,484
3810,4,39,395
3810,4,21,224
3810,5,44,277
3810,5,60,85
3810,5,64,97
3810,6,53,332
3810,6,50,267
3810,6,13,405
3810,7,27,179
3810,7,16,230
3810,7,31,90
3810,8,55,170
3810,8,43,305
3810,8,61,389
3810,8,30,116
3810,8,35,186
3810,9,24,392
3810,9,55,245
3810,9,40,74
3810,9,19,311
3810,10,51,135
3810,10,44,387
3810,10,60,121
9337,1,42,100
9337,1,36,201
9337,1,46,180
9337,1,55,105
9337,1,9,255
9337,2,38,270
9337,2,40,248
9337,2,57,207
9337,2,44,50
9337,3,52,335
9337,3,48,430
9337,3,42,110
9337,3,22,226
9337,3,63,168
9337,4,35,570
9337,4,41,296
9337,4,60,198
9337,4,24,325
9337,4,25,210
9337,5,54,231
9337,5,67,263
9337,5,48,221
9337,6,40,118
9337,6,50,394
9337,6,32,334
9337,6,27,157
9337,7,84,46
9337,7,66,74
9337,7,69,90
9337,7,33,204
9337,7,51,35
9337,8,39,308
9337,8,62,312
9337,8,34,361
9337,8,61,304
9337,8,56,316
9337,9,32,429
9337,9,35,193
9337,9,57,80
9337,9,34,319
9337,10,58,130
9337,10,41,64
9337,10,55,140
1613,1,76,218
1613,1,48,111
1613,1,78,254
1613,1,32,246
1613,2,52,191
1613,2,61,161
1613,2,68,184
1613,3,38,135
1613,3,30,127
1613,3,49,93
1613,3,55,118
1613,3,61,281
1613,4,28,139
1613,4,44,136
1613,4,38,393
1613,5,42,161
1613,5,27,50
1613,5,56,213
1613,5,39,385
1613,6,51,249
1613,6,64,333
1613,6,24,258
1613,7,49,188
1613,7,60,201
1613,7,59,145
1613,7,67,169
1613,7,47,226
1613,8,48,317
1613,8,32,257
1613,8,70,363
1613,8,34,359
1613,8,50,66
1613,9,48,36
1613,9,54,237
1613,9,61,119
1613,9,43,225
1613,10,43,554
1613,10,45,365
1613,10,28,312
7192,1,100,92
7192,1,75,138
7192,2,93,195
7192,2,85,95
7192,3,81,98
7192,3,67,93
7192,4,81,264
7192,4,65,231
7192,4,66,209
7192,5,64,146
7192,5,87,81
7192,5,93,172
7192,6,78,46
7192,7,100,79
7192,7,100,63
7192,7,100,85
7192,8,100,27
7192,9,79,116
7192,9,100,138
7192,10,75,170
4283,1,53,197
4283,1,62,315
4283,1,33,310
4283,1,38,142
4283,2,36,319
4283,2,28,156
4283,2,62,375
4283,2,80,230
4283,3,66,221
4283,3,31,392
4283,3,7,274
4283,3,64,178
4283,3,39,451
4283,4,37,292
4283,4,35,471
4283,4,38,108
4283,4,33,555
4283,4,31,219
4283,4,40,246
4283,5,29,116
4283,5,54,426
4283,5,26,65
4283,5,45,183
4283,6,32,324
4283,6,40,401
4283,6,28,440
4283,6,52,362
4283,7,36,201
4283,7,72,182
4283,7,52,117
4283,8,48,375
4283,8,31,139
4283,8,74,353
4283,8,44,72
4283,9,61,212
4283,9,65,51
4283,9,69,47
4283,10,44,450
4283,10,43,107
4283,10,61,563
4283,10,48,510
6684,1,24,217
6684,1,74,159
6684,1,13,329
6684,1,35,280
6684,1,69,206
6684,1,51,131
6684,1,61,281
6684,2,27,271
6684,2,61,135
6684,2,77,301
6684,2,53,239
6684,2,64,264
6684,2,66,253
6684,2,71,107
6684,2,9,269
6684,3,20,385
6684,3,26,402
6684,3,32,104
6684,3,53,154
6684,3,57,290
6684,3,28,150
6684,4,52,310
6684,4,73,293
6684,4,63,328
6684,4,54,280
6684,4,64,274
6684,4,49,335
6684,4,11,456
6684,4,3,114
6684,4,29,333
6684,5,49,269
6684,5,82,140
6684,5,67,222
6684,6,74,392
6684,6,94,291
6684,6,73,325
6684,6,65,368
6684,6,85,156
6684,6,33,134
6684,6,30,372
6684,6,32,304
6684,7,81,195
6684,7,49,50
6684,7,51,132
6684,7,53,137
6684,7,100,171
6684,8,2,283
6684,8,20,318
6684,8,68,329
6684,8,85,226
6684,8,59,339
6684,8,68,86
6684,8,50,187
6684,8,29,129
6684,9,36,269
6684,9,63,153
6684,9,95,90
6684,9,57,381
6684,9,26,148
6684,9,47,292
6684,9,0,235
6684,10,51,149
6684,10,64,292
6684,10,55,199
6684,10,34,330
6684,10,69,419
6684,10,87,200
6684,10,55,389
6684,10,28,473
2622,1,53,161
2622,1,72,176
2622,1,72,64
2622,1,99,107
2622,1,96,126
2622,1,70,176
2622,2,70,120
2622,2,68,210
2622,3,77,171
2622,3,56,255
2622,3,60,124
2622,3,52,243
2622,3,87,206
2622,3,71,170
2622,4,68,282
2622,4,51,217
2622,4,55,237
2622,4,49,262
2622,4,49,251
2622,4,57,203
2622,5,33,247
2622,5,38,265
2622,5,95,125
2622,6,50,183
2622,6,96,280
2622,6,83,83
2622,6,43,112
2622,6,70,122
2622,6,65,208
2622,6,61,159
2622,7,100,53
2622,7,100,49
2622,7,88,69
2622,7,89,38
2622,7,100,103
2622,7,98,95
2622,7,100,74
2622,8,93,187
2622,8,90,123
2622,9,74,258
2622,9,69,188
2622,9,73,88
2622,9,67,184
2622,9,44,99
2622,10,84,206
2622,10,74,98
2622,10,54,340
2622,10,64,164
2622,10,75,241
2622,10,62,251
4371,1,41,386
4371,1,34,79
4371,1,64,191
4371,1,54,71
4371,2,63,237
4371,2,71,127
4371,2,49,209
4371,2,41,36
4371,3,49,349
4371,3,49,208
4371,3,23,272
4371,3,50,252
4371,4,38,564
4371,4,30,318
4371,4,49,514
4371,5,46,363
4371,5,36,380
4371,5,49,220
4371,5,40,352
4371,5,62,94
4371,6,35,293
4371,6,45,353
4371,6,45,375
4371,7,69,42
4371,7,45,155
4371,7,59,214
4371,7,57,66
4371,8,36,134
4371,8,61,267
4371,8,46,51
4371,8,42,185
4371,9,36,148
4371,9,66,204
4371,9,55,249
4371,9,56,41
4371,10,41,108
4371,10,29,219
4371,10,52,394
4371,10,43,443
8093,1,63,83
8093,1,100,345
8093,1,23,205
8093,1,39,346
8093,2,44,352
8093,2,100,284
8093,2,55,287
8093,2,58,292
8093,2,73,226
8093,2,92,343
8093,3,47,328
8093,3,94,132
8093,3,13,182
8093,3,24,401
8093,3,57,282
8093,3,26,368
8093,3,47,332
8093,3,83,110
8093,4,38,174
8093,4,33,153
8093,4,24,398
8093,4,69,383
8093,4,63,442
8093,4,6,386
8093,4,16,415
8093,5,52,129
8093,5,72,344
8093,5,45,209
8093,5,93,323
8093,5,35,370
8093,5,21,325
8093,5,78,337
8093,6,35,319
8093,6,78,255
8093,6,30,320
8093,6,40,314
8093,6,100,297
8093,7,33,47
8093,7,90,58
8093,7,100,89
8093,8,54,204
8093,8,29,223
8093,8,72,127
8093,8,90,350
8093,8,53,353
8093,9,21,148
8093,9,69,269
8093,9,25,241
8093,9,21,218
8093,9,47,329
8093,9,49,250
8093,9,19,158
8093,9,46,306
8093,9,3,118
8093,10,61,235
8093,10,98,330
8093,10,58,295
8093,10,100,285
4180,1,70,224
4180,1,100,238
4180,1,63,241
4180,1,90,301
4180,2,25,132
4180,2,79,129
4180,2,75,122
4180,2,28,184
4180,2,97,139
4180,2,54,334
4180,2,90,331
4180,2,74,281
4180,2,92,325
4180,3,60,340
4180,3,86,198
4180,3,76,245
4180,4,0,465
4180,4,27,261
4180,4,27,181
4180,4,18,365
4180,4,12,211
4180,4,16,340
4180,4,44,473
4180,5,52,136
4180,5,75,123
4180,5,83,122
4180,5,27,203
4180,6,37,272
4180,6,43,399
4180,6,67,262
4180,7,61,155
4180,7,100,117
4180,7,66,163
4180,8,28,127
4180,8,42,156
4180,8,51,231
4180,8,58,120
4180,9,37,252
4180,9,82,189
4180,9,7,274
4180,9,49,357
4180,9,75,384
4180,9,22,383
4180,9,62,125
4180,10,69,219
4180,10,58,152
4180,10,7,235
4180,10,41,184
4180,10,86,199
4180,10,91,131
4180,10,54,350
4180,10,0,317
9066,1,99,74
9066,1,88,104
9066,1,73,89
9066,2,66,173
9066,3,80,22
9066,3,84,62
9066,3,68,91
9066,4,74,239
9066,4,73,19
9066,4,71,152
9066,5,83,33
9066,5,92,22
9066,5,67,195
9066,6,98,204
9066,6,92,145
9066,6,78,23
9066,7,100,81
9066,7,100,84
9066,7,100,100
9066,8,99,112
9066,8,98,83
9066,8,86,112
9066,9,92,20
9066,9,59,72
9066,10,75,261
9066,10,79,72
9066,10,90,76
2710,1,84,244
2710,1,55,279
2710,1,66,255
2710,1,73,161
2710,1,66,289
2710,2,11,320
2710,2,100,348
2710,2,32,160
2710,2,66,228
2710,2,42,100
2710,2,44,321
2710,2,53,295
2710,3,48,199
2710,3,62,353
2710,3,0,364
2710,3,54,164
2710,3,36,399
2710,3,51,385
2710,3,100,324
2710,3,50,153
2710,3,16,367
2710,4,22,319
2710,4,51,404
2710,4,69,327
2710,5,17,270
2710,5,63,300
2710,5,47,215
2710,5,12,150
2710,5,42,361
2710,5,78,280
2710,5,53,190
2710,6,66,334
2710,6,53,115
2710,6,76,179
2710,6,46,314
2710,6,22,122
2710,6,78,198
2710,7,84,96
2710,7,100,108
2710,7,65,200
2710,7,100,136
2710,7,67,107
2710,7,79,168
2710,7,41,138
2710,7,70,169
2710,7,22,184
2710,8,69,181
2710,8,81,176
2710,8,65,114
2710,8,46,89
2710,8,70,185
2710,8,18,151
2710,8,59,162
2710,8,31,208
2710,8,87,258
2710,9,36,330
2710,9,50,347
2710,9,73,177
2710,9,53,145
2710,9,75,385
2710,9,26,384
2710,9,60,363
2710,9,42,341
2710,10,74,145
2710,10,34,451
2710,10,60,227
2710,10,100,534
2710,10,29,499
2710,10,0,538
2710,10,60,313
2710,10,11,427
2710,10,67,194
7390,1,77,220
7390,1,81,123
7390,1,76,222
7390,1,47,219
7390,1,96,203
7390,1,77,145
7390,1,65,156
7390,2,71,148
7390,2,76,200
7390,2,61,94
7390,3,70,130
7390,3,76,172
7390,3,88,228
7390,3,65,81
7390,3,67,154
7390,4,56,107
7390,4,51,248
7390,4,60,284
7390,4,57,274
7390,4,39,318
7390,5,86,73
7390,5,74,206
7390,5,80,115
7390,6,61,108
7390,6,67,140
7390,7,100,38
7390,7,100,134
7390,7,71,126
7390,7,96,44
7390,8,83,100
7390,8,92,242
7390,8,77,162
7390,8,86,101
7390,9,68,103
7390,9,56,125
7390,9,79,246
7390,10,90,107
7390,10,89,201
7390,10,73,176
7390,10,35,107
5850,1,88,141
5850,2,100,136
5850,2,100,159
5850,3,78,122
5850,4,70,33
5850,4,60,167
5850,4,71,146
5850,5,73,168
5850,6,78,173
5850,6,93,61
5850,7,100,113
5850,7,100,66
5850,8,92,108
5850,8,80,159
5850,8,99,58
5850,9,60,116
5850,9,91,23
5850,9,67,142
5850,10,97,199
5850,10,100,181
9259,1,86,119
9259,1,92,151
9259,2,86,103
9259,2,98,219
9259,3,74,85
9259,3,64,228
9259,3,38,117
9259,3,89,238
9259,3,70,261
9259,3,57,180
9259,4,49,235
9259,4,46,159
9259,4,56,304
9259,4,58,291
9259,4,57,333
9259,4,63,250
9259,4,83,324
9259,5,78,257
9259,5,80,133
9259,5,73,88
9259,5,80,108
9259,5,44,140
9259,6,64,209
9259,6,58,212
9259,6,74,165
9259,6,65,147
9259,6,47,91
9259,6,72,162
9259,7,96,63
9259,7,75,135
9259,7,92,88
9259,7,78,39
9259,7,100,72
9259,7,100,45
9259,8,93,95
9259,8,63,79
9259,8,85,64
9259,8,90,158
9259,9,74,219
9259,9,100,226
9259,9,82,199
9259,9,78,70
9259,9,93,229
9259,10,85,158
9259,10,49,374
9259,10,87,141
9259,10,69,204
9259,10,100,122
9259,10,75,108
9188,1,70,173
9188,1,73,38
9188,2,100,200
9188,3,76,229
9188,4,68,208
9188,5,68,92
9188,6,99,169
9188,6,59,119
9188,6,91,73
9188,7,100,92
9188,8,84,67
9188,9,89,144
9188,10,71,32
9188,10,92,119
9188,10,66,189
1281,1,44,146
1281,1,35,42
1281,1,37,267
1281,2,68,61
1281,2,62,330
1281,2,33,203
1281,2,17,139
1281,3,18,342
1281,3,45,339
1281,3,56,288
1281,3,26,288
1281,3,48,293
1281,4,35,86
1281,4,49,226
1281,4,57,541
1281,4,21,470
1281,4,38,250
1281,4,38,353
1281,5,71,47
1281,5,39,88
1281,5,43,217
1281,6,36,413
1281,6,32,79
1281,6,23,425
1281,6,20,97
1281,7,56,27
1281,7,93,225
1281,7,48,222
1281,7,33,226
1281,7,44,42
1281,8,53,52
1281,8,41,388
1281,8,32,73
1281,8,55,88
1281,9,54,136
1281,9,51,206
1281,9,7,368
1281,9,47,264
1281,10,53,380
1281,10,21,350
1281,10,45,259
1281,10,48,311
6330,1,77,179
6330,1,52,145
6330,1,73,188
6330,1,85,124
6330,2,78,216
6330,2,50,114
6330,2,69,174
6330,2,86,117
6330,2,69,190
6330,2,68,139
6330,2,39,80
6330,3,88,225
6330,3,61,242
6330,3,75,209
6330,3,21,280
6330,3,72,260
6330,3,55,192
6330,4,35,319
6330,4,51,137
6330,4,61,324
6330,4,50,216
6330,4,60,332
6330,4,49,216
6330,5,63,118
6330,5,77,161
6330,5,66,84
6330,6,57,186
6330,6,86,142
6330,6,44,128
6330,7,100,139
6330,7,77,116
6330,8,65,89
6330,8,64,221
6330,8,100,210
6330,8,77,86
6330,8,79,185
6330,8,100,214
6330,8,76,208
6330,9,56,130
6330,9,71,134
6330,9,83,250
6330,10,63,260
6330,10,66,309
7591,1,64,169
7591,1,90,116
7591,1,65,168
7591,1,71,203
7591,1,78,102
7591,1,86,130
7591,1,89,115
7591,2,69,133
7591,2,78,138
7591,2,72,213
7591,2,79,62
7591,2,83,172
7591,2,64,172
7591,2,100,163
7591,3,72,73
7591,3,64,229
7591,3,50,129
7591,3,48,150
7591,3,60,200
7591,3,69,162
7591,3,98,148
7591,4,53,92
7591,4,64,166
7591,5,69,187
7591,5,70,258
7591,5,53,137
7591,6,68,163
7591,6,57,160
7591,6,58,200
7591,6,82,186
7591,6,69,197
7591,6,61,94
7591,7,100,105
7591,7,100,84
7591,7,100,111
7591,7,100,37
7591,7,100,44
7591,7,100,98
7591,8,61,119
7591,8,75,206
7591,8,74,121
7591,8,88,205
7591,8,75,197
7591,8,63,162
7591,8,70,99
7591,9,56,245
7591,9,88,190
7591,9,81,112
7591,9,62,139
7591,9,81,81
7591,9,70,144
7591,9,49,173
7591,10,68,237
7591,10,64,186
7591,10,56,248
7591,10,69,274
7591,10,89,177
7591,10,100,130
7591,10,77,373
5609,1,83,158
5609,1,84,220
5609,1,75,219
5609,1,84,103
5609,2,70,71
5609,2,100,137
5609,3,59,244
5609,3,85,251
5609,3,56,219
5609,3,67,173
5609,3,54,262
5609,4,37,215
5609,4,55,212
5609,4,61,112
5609,4,48,146
5609,4,54,104
5609,4,51,218
5609,5,39,118
5609,5,98,236
5609,5,98,93
5609,5,64,117
5609,6,61,240
5609,6,70,154
5609,6,64,162
5609,6,100,129
5609,6,78,251
5609,6,56,128
5609,6,79,193
5609,7,100,72
5609,7,61,138
5609,7,86,72
5609,8,69,238
5609,8,91,184
5609,8,81,119
5609,8,100,198
5609,8,82,185
5609,8,86,117
5609,8,100,179
5609,9,67,106
5609,9,85,260
5609,10,64,185
5609,10,68,274
5609,10,85,258
5609,10,83,241
5609,10,90,301
5609,10,80,373
5609,10,95,129
1296,1,63,176
1296,1,78,20
1296,2,93,138
1296,3,63,51
1296,4,75,22
1296,4,65,225
1296,5,100,164
1296,6,61,161
1296,6,69,67
1296,7,100,37
1296,7,100,13
1296,7,100,107
1296,8,54,145
1296,8,95,52
1296,9,80,217
1296,10,97,234
1296,10,91,46
3571,1,99,24
3571,1,67,128
3571,2,100,194
3571,2,96,192
3571,3,91,88
3571,4,62,145
3571,4,77,201
3571,5,65,126
3571,6,69,62
3571,7,100,58
3571,7,100,29
3571,8,77,101
3571,8,62,15
3571,8,83,107
3571,9,94,123
3571,9,74,208
3571,10,94,193
3571,10,97,70
4290,1,68,155
4290,1,94,82
4290,1,62,139
4290,2,75,129
4290,2,88,145
4290,2,81,167
4290,3,73,189
4290,3,71,208
4290,3,72,259
4290,3,67,164
4290,3,69,169
4290,3,60,207
4290,4,53,115
4290,4,48,109
4290,4,70,197
4290,4,66,274
4290,4,51,324
4290,4,56,92
4290,5,67,200
4290,5,73,92
4290,5,72,189
4290,5,94,80
4290,5,67,127
4290,5,75,200
4290,6,71,75
4290,6,83,192
4290,6,55,234
4290,6,58,199
4290,6,84,205
4290,6,65,184
4290,7,90,74
4290,7,100,102
4290,7,100,123
4290,7,89,99
4290,8,92,199
4290,8,41,77
4290,8,92,86
4290,8,79,185
4290,8,91,122
4290,9,61,133
4290,9,74,93
4290,9,50,226
4290,9,76,173
4290,9,70,233
4290,9,65,103
4290,9,71,169
4290,10,70,365
4290,10,67,285
4290,10,86,326
4290,10,73,160
4290,10,70,95
4290,10,97,309
6369,1,74,179
6369,1,100,169
6369,1,83,104
6369,1,0,126
6369,1,56,183
6369,1,82,318
6369,1,31,196
6369,2,81,196
6369,2,100,196
6369,2,99,114
6369,2,29,307
6369,2,48,236
6369,3,37,368
6369,3,25,247
6369,3,86,246
6369,4,43,443
6369,4,28,497
6369,4,12,186
6369,4,59,181
6369,4,43,356
6369,4,72,295
6369,4,14,415
6369,4,35,312
6369,4,28,352
6369,5,64,297
6369,5,54,179
6369,5,79,249
6369,6,15,309
6369,6,62,101
6369,6,88,399
6369,6,64,289
6369,6,30,209
6369,6,82,221
6369,7,92,162
6369,7,59,121
6369,7,44,175
6369,7,70,181
6369,8,54,305
6369,8,65,325
6369,8,15,177
6369,8,100,324
6369,8,75,133
6369,9,63,198
6369,9,32,113
6369,9,36,99
6369,10,12,396
6369,10,64,195
6369,10,63,215
6369,10,54,182
6369,10,60,447
3214,1,61,249
3214,1,51,396
3214,1,35,275
3214,2,51,86
3214,2,61,308
3214,2,19,77
3214,2,32,379
3214,3,26,233
3214,3,43,261
3214,3,48,186
3214,3,35,444
3214,3,39,131
3214,4,41,137
3214,4,40,185
3214,4,21,167
3214,5,38,435
3214,5,34,97
3214,5,41,346
3214,5,33,177
3214,5,25,293
3214,6,47,152
3214,6,33,238
3214,6,42,102
3214,6,39,467
3214,6,68,162
3214,7,73,37
3214,7,81,140
3214,7,59,161
3214,8,40,61
3214,8,47,319
3214,8,46,368
3214,9,26,287
3214,9,62,417
3214,9,62,146
3214,9,67,408
3214,10,74,243
3214,10,91,308
3214,10,63,68
3214,10,49,477
6555,1,100,146
6555,1,98,133
6555,2,84,142
6555,2,77,200
6555,3,86,34
6555,3,90,204
6555,4,89,32
6555,4,53,127
6555,4,74,97
6555,5,73,146
6555,5,83,127
6555,5,80,216
6555,6,100,179
6555,6,91,72
6555,7,100,38
6555,8,85,37
6555,8,92,65
6555,9,88,104
6555,9,75,101
6555,9,87,162
6555,10,86,96
6555,10,84,281
6555,10,72,220
8032,1,100,134
8032,2,86,166
8032,2,67,82
8032,3,86,134
8032,4,44,115
8032,4,60,161
8032,5,100,192
8032,5,90,99
8032,6,57,224
8032,6,95,225
8032,6,90,214
8032,7,86,72
8032,8,98,107
8032,9,86,34
8032,9,95,61
8032,10,46,281
8032,10,93,268
4490,1,69,122
4490,1,73,130
4490,1,74,180
4490,2,66,83
4490,2,74,145
4490,2,62,221
4490,3,57,207
4490,3,75,252
4490,3,76,95
4490,3,65,89
4490,3,75,147
4490,3,53,171
4490,3,62,191
4490,4,54,226
4490,4,48,302
4490,4,60,181
4490,4,58,141
4490,4,48,213
4490,5,64,166
4490,5,69,134
4490,5,78,240
4490,5,58,68
4490,5,58,204
4490,5,70,265
4490,6,83,145
4490,6,79,149
4490,6,64,97
4490,6,60,94
4490,6,93,180
4490,6,48,113
4490,6,66,99
4490,7,100,66
4490,7,100,138
4490,7,100,90
4490,7,90,115
4490,7,100,49
4490,7,90,42
4490,7,100,73
4490,8,99,193
4490,8,71,78
4490,8,77,70
4490,8,65,173
4490,8,91,183
4490,9,77,101
4490,9,93,166
4490,9,63,166
4490,9,70,240
4490,9,87,241
4490,10,58,365
4490,10,100,281
4490,10,81,332
5366,1,85,74
5366,1,83,144
5366,2,60,162
5366,2,67,78
5366,2,100,119
5366,3,64,224
5366,3,58,163
5366,3,69,195
5366,3,58,176
5366,3,64,81
5366,3,75,176
5366,3,63,139
5366,4,68,209
5366,4,58,145
5366,4,61,272
5366,4,46,96
5366,4,52,186
5366,4,61,158
5366,4,51,186
5366,4,47,318
5366,4,53,211
5366,5,90,156
5366,5,72,118
5366,5,99,136
5366,6,74,119
5366,6,61,119
5366,6,47,214
5366,6,70,271
5366,6,82,110
5366,6,53,258
5366,6,83,243
5366,7,100,111
5366,7,98,92
5366,7,83,98
5366,7,76,89
5366,8,76,212
5366,8,88,214
5366,8,93,177
5366,9,96,71
5366,9,57,256
5366,9,80,131
5366,9,68,154
5366,9,69,204
5366,10,51,358
5366,10,92,176
5366,10,60,241
5366,10,57,288
5366,10,79,111
5366,10,84,336
5366,10,63,329
2579,1,79,41
2579,1,100,38
2579,1,63,96
2579,2,62,147
2579,2,82,22
2579,2,93,61
2579,3,60,163
2579,3,59,41
2579,3,79,39
2579,4,73,248
2579,5,70,39
2579,6,94,198
2579,6,95,134
2579,6,90,24
2579,7,100,114
2579,8,100,135
2579,8,82,134
2579,8,81,83
2579,9,63,81
2579,10,99,146
2579,10,83,153
2579,10,100,271
7213,1,100,72
7213,2,88,114
7213,2,95,161
7213,2,90,29
7213,3,88,92
7213,3,79,209
7213,4,70,48
7213,4,47,258
7213,4,57,246
7213,5,72,16
7213,5,55,48
7213,6,85,200
7213,7,85,98
7213,7,100,115
7213,7,100,51
7213,8,96,43
7213,8,95,179
7213,8,99,148
7213,9,89,62
7213,9,89,94
7213,10,82,52
9972,1,94,203
9972,1,78,184
9972,1,58,174
9972,1,71,161
9972,1,82,84
9972,1,77,99
9972,2,64,221
9972,2,62,162
9972,2,98,226
9972,2,59,216
9972,2,87,144
9972,2,78,204
9972,2,90,171
9972,3,55,233
9972,3,87,155
9972,3,59,151
9972,3,63,168
9972,3,78,232
9972,3,42,116
9972,4,41,169
9972,4,52,254
9972,4,64,280
9972,4,43,166
9972,4,64,277
9972,5,83,231
9972,5,85,147
9972,5,87,245
9972,5,76,243
9972,5,55,168
9972,5,52,165
9972,5,51,215
9972,6,48,120
9972,6,83,114
9972,7,87,113
9972,7,100,35
9972,8,93,111
9972,8,79,202
9972,8,100,238
9972,8,63,195
9972,8,79,185
9972,8,64,174
9972,9,78,142
9972,9,53,174
9972,9,78,203
9972,9,93,147
9972,9,68,101
9972,9,85,263
9972,10,98,289
9972,10,100,300
9972,10,43,195
9972,10,84,167
9972,10,63,297
9972,10,83,159
9972,10,60,156
9754,1,100,50
9754,2,94,157
9754,3,57,199
9754,3,99,16
9754,4,68,263
9754,4,39,266
9754,5,92,216
9754,5,85,53
9754,6,70,51
9754,6,65,140
9754,7,100,84
9754,8,100,186
9754,8,81,47
9754,9,69,147
9754,10,100,123
8938,1,63,204
8938,1,66,113
8938,1,68,170
8938,1,59,185
8938,1,66,88
8938,1,100,81
8938,2,94,156
8938,2,80,178
8938,2,100,209
8938,2,65,234
8938,2,97,143
8938,2,80,167
8938,2,47,223
8938,3,64,204
8938,3,50,83
8938,3,77,136
8938,3,74,224
8938,3,54,190
8938,3,68,123
8938,4,69,315
8938,4,78,125
8938,4,53,185
8938,4,57,132
8938,4,81,181
8938,4,63,120
8938,4,76,223
8938,5,72,241
8938,5,77,161
8938,5,72,185
8938,5,89,147
8938,5,74,102
8938,6,72,240
8938,6,49,152
8938,6,54,201
8938,6,71,237
8938,7,97,73
8938,7,92,97
8938,7,93,37
8938,8,61,104
8938,8,76,183
8938,8,53,113
8938,8,96,212
8938,8,78,192
8938,8,70,63
8938,9,93,145
8938,9,100,238
8938,10,87,222
8938,10,56,183
9724,1,88,134
9724,1,76,32
9724,1,99,30
9724,2,100,185
9724,3,60,13
9724,3,92,123
9724,3,56,220
9724,4,53,215
9724,4,59,224
9724,4,62,180
9724,5,98,14
9724,5,88,17
9724,5,67,115
9724,6,56,53
9724,6,99,46
9724,6,80,159
9724,7,100,104
9724,8,84,75
9724,9,66,184
9724,9,68,58
9724,9,100,31
9724,10,100,65
9724,10,69,94
4844,1,87,179
4844,1,98,75
4844,2,81,202
4844,2,83,42
4844,3,60,174
4844,3,78,231
4844,3,73,96
4844,4,68,67
4844,4,78,226
4844,4,73,108
4844,5,100,24
4844,5,81,204
